Wavelength,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
976.0,0.018842629945902026,0.03796946175056195,0.03348432157762459,0.04275951788495782,0.0266008971614187
980.0,0.0193620976271346,0.03950450418263611,0.03408685275863864,0.043477653550205345,0.027712192414356424
984.0,0.020132914660124786,0.04165873046990256,0.03538934520389512,0.04548848736479915,0.029261029188384163
988.0,0.020283121804016594,0.04271199946902357,0.03571971862867395,0.046187737154480296,0.030056740767560205
992.0,0.019760543282804355,0.04256227677990077,0.03485222289324004,0.04530660902169596,0.029938811004475072
996.0,0.019969525463658915,0.044079745904919275,0.035538873800398156,0.04651198963383934,0.030949925484454577
1000.0,0.019470340471980097,0.044023548366647104,0.035224699253691365,0.046583741331053856,0.03064701307715999
1004.0,0.019499337607088624,0.04631798242591351,0.03533956281753944,0.046674156874703304,0.03201251814488668
1008.0,0.01906687622716732,0.04807746496694173,0.03519242859734638,0.046464947602522996,0.032599989452340584
1012.0,0.01756408421407259,0.03866259167348067,0.03402437948551195,0.04462805720347335,0.027171568569165094
1016.0,0.017458466250652675,0.03628623751992273,0.03360707708519025,0.04387209165051215,0.02592643346713
1020.0,0.017768239192506,0.0385987878850276,0.033191936997888596,0.04276196019457025,0.027396357461793332
1024.0,0.01798199417087568,0.0405455076670563,0.033053139028022635,0.04196604599467702,0.028448559239775212
1028.0,0.018024763049011756,0.040876835431649314,0.03278070741516186,0.04126909601635614,0.028522009673519984
1032.0,0.017840656635409822,0.04173022037083744,0.032188403613100075,0.04114230920899988,0.028581901037276865
1036.0,0.017753657573760396,0.04042273510938184,0.03221421807403217,0.041885927831591584,0.02798188605818439
1040.0,0.017937113419694044,0.0379305585989798,0.032451875242985116,0.042827598269341745,0.026635232056958138
1044.0,0.018581985802885455,0.03812151716633422,0.032821480080838246,0.0429518095813369,0.02695192700201595
1048.0,0.01968194886187885,0.040663975020288956,0.03384148961332154,0.04413898882760787,0.028619733184866897
1052.0,0.02082122620263037,0.04307098051436018,0.03504576355889809,0.045535785782467385,0.03028911928962301
1056.0,0.02145396784174054,0.04451267188843246,0.035581624428945954,0.04614640072279889,0.03140111707805379
1060.0,0.02112088736992111,0.04468981109557131,0.03464240476038367,0.04540467573262638,0.03144826407658982
1064.0,0.021222522224407958,0.04599202678571772,0.03452497373870399,0.04588972117269865,0.03230914103186077
1068.0,0.021229291764685108,0.046544111054405694,0.034236285202027365,0.04572944424630437,0.03292553046321099
1072.0,0.021151827945302435,0.048389705010113145,0.03425213055957361,0.04665047981310094,0.033829861688609415
1076.0,0.020514738390188046,0.04806346750514765,0.03295812029700999,0.04550533631547594,0.033488114840734204
1080.0,0.019996312226697923,0.04806505054913549,0.032339692592387635,0.04500803918188566,0.033376881149639416
1084.0,0.01962435863002426,0.04643546483661737,0.03211257256673827,0.045081340424842624,0.032183535505846905
1088.0,0.020256968388319398,0.047400107530298996,0.03328823604550379,0.0468793286939177,0.032865482379120216
1092.0,0.020081231320695198,0.04614924951457239,0.03340508556027633,0.04686972383576816,0.03218216113326652
1096.0,0.019219700248057546,0.03893498754123103,0.0330438993382896,0.04675838627528817,0.027936773749443145
1100.0,0.019212238986018773,0.040466007618908346,0.03277924472090983,0.0468122706243823,0.02908729208107512
1104.0,0.018362203279775502,0.040555584504875765,0.03052977010609771,0.04352116526228614,0.029423780016903135
1108.0,0.01880523550688982,0.043661005505250504,0.030017298522909887,0.04272105137248079,0.031466350683595636
1112.0,0.019838429570432504,0.04548079859779759,0.031097987611756365,0.04432535928098541,0.03273777141957334
1116.0,0.020513808497902023,0.04751500358592556,0.03178927108914902,0.04579906619452561,0.033984484042491284
1120.0,0.020612241219473502,0.04817397372365209,0.031363202078048734,0.04524378331359565,0.03462177390266243
1124.0,0.020515232526750454,0.049149835566700474,0.03127073288344808,0.045520301437597874,0.034870869965591765
1128.0,0.02110748279416438,0.05128140111115838,0.032349353316522986,0.046956281020372616,0.036159685593624195
1132.0,0.021405658923853328,0.05057147926157552,0.03342635559919371,0.048129966683060806,0.035518155167824604
1136.0,0.021222916098442478,0.046754393282341766,0.03349568004237239,0.04833182116520949,0.03263032803278383
1140.0,0.02220201531458591,0.049887241532057355,0.03463961013960556,0.04966332345307297,0.03487930875886847
1144.0,0.022549370635486655,0.051143785061851826,0.034542130031001435,0.04920450490653222,0.03598799687857787
1148.0,0.023051058948511855,0.05320647381136682,0.034879770569078594,0.049415797843789584,0.03737073925186743
1152.0,0.023497545014531565,0.05557550784823816,0.035525545285002826,0.05023292081710541,0.03891155867454213
1156.0,0.023511827465929964,0.056069342385540476,0.03529736197117408,0.04977228549001282,0.039062026229773734
1160.0,0.02393235177583116,0.058097881242591985,0.035673386773222085,0.05043879474953917,0.04043816165221078
1164.0,0.024228862958221416,0.06157917017590544,0.035780258781333237,0.05140617152410444,0.04262615051400196
1168.0,0.023126393640276764,0.06516882932309241,0.03439947396393011,0.05084544563268997,0.04480959518138577
1172.0,0.02301932078289211,0.07303379179225422,0.032171961786446004,0.04654026762613057,0.049535043386032096
1176.0,0.025053291913374933,0.08132390548442475,0.03458278677505784,0.0489742383693091,0.05457743295515935
1180.0,0.02677331289871866,0.10172892991036817,0.03615392580401335,0.05077869069667554,0.0653949188199957
1184.0,0.027785241451375477,0.11601451294620191,0.03690602569140689,0.05151488616580115,0.07317479568709795
1188.0,0.02491478327227951,0.08793128194725953,0.03593640092290816,0.05102121313395651,0.056516088407721606
1192.0,0.022521926860364562,0.0627350343079606,0.03512505670639765,0.05069678088586792,0.04177938644318385
1196.0,0.02023765342932476,0.03809387201426182,0.03465100642764226,0.0509411695628638,0.027438172676765526
1200.0,0.020095128846915618,0.03445424237516218,0.03520012696300811,0.05207552722705432,0.025603374336110624
1204.0,0.020422433412333522,0.03953311612268398,0.03561422725840555,0.05319976499401677,0.02871339404885587
1208.0,0.02053833191405243,0.04111363207153424,0.03554311530406043,0.05270427987663201,0.02992791067934721
1212.0,0.021083017947893228,0.04711357861118863,0.03679368357690968,0.054805247198332414,0.03383273790945654
1216.0,0.020973348766628503,0.04672454664240504,0.03737920089668422,0.05586491549945862,0.03310759642801888
1220.0,0.019950242211775236,0.035516472638545446,0.03840172906317828,0.05880658981072875,0.025584314123925953
1224.0,0.018529340291694753,0.02343719486478997,0.03686350947950389,0.05630221717513176,0.019003327246391782
1228.0,0.01665994992798144,0.023787107076979806,0.030675628233125817,0.04565389193228523,0.01924164542346611
1232.0,0.01743877852989837,0.028200389891598367,0.030857769917913516,0.04563702377255371,0.022158828948823
1236.0,0.01832645338412598,0.030881781146057732,0.03179050279693681,0.046708161514495576,0.023997201978203816
1240.0,0.018805974064914802,0.033416062487658715,0.0328811115670928,0.047922332642684924,0.025632828943202044
1244.0,0.01883224078609208,0.03630521546941679,0.030767563695256614,0.0433076277562521,0.027671984175650834
1248.0,0.01867618391843616,0.03810730695361396,0.030246312167578927,0.04271286363724638,0.028648834584655614
1252.0,0.01952525795611884,0.03945262194261717,0.032695285135742304,0.04720456632140904,0.029586285418430874
1256.0,0.020783199956527682,0.037228700445328625,0.03652483885753876,0.05437138344968792,0.028323674764674348
1260.0,0.019295973090337176,0.03730922728315253,0.03000699662284904,0.04290873281988961,0.028210396159652835
1264.0,0.017967438802844144,0.04199473353453571,0.02377151724743418,0.030416848274717977,0.031245119511443483
1268.0,0.017954798959134852,0.041017471949876615,0.024413864746722625,0.03163841836004236,0.030539523478172296
1272.0,0.01932312855296704,0.04368486713118489,0.02687808012646919,0.03557540665716376,0.032421421566167036
1276.0,0.02023403699682944,0.04687557308965438,0.027982337742617137,0.037200157272647374,0.03471339785636545
1280.0,0.01963574445417138,0.04788802512535909,0.027556349099679554,0.03680202094637001,0.03528683979383057
1284.0,0.020143733416736666,0.04754626067415089,0.028357440473678348,0.03749451639810335,0.035671046005936714
1288.0,0.01998603096991072,0.05023944292596815,0.027934785880068393,0.036928161618085396,0.037385594044104443
1292.0,0.020350011251853376,0.051727693427545865,0.02798573477154388,0.037042203163459686,0.037833696646006165
1296.0,0.02162423798448501,0.05869534941850332,0.029980744933837736,0.040228294777285845,0.04145275223440863
1300.0,0.022564898263050057,0.06567632875662091,0.03040334491376521,0.040496453232615436,0.045771973395535535
1304.0,0.02323751403891275,0.06922214888505143,0.031186188429242506,0.04180036790219253,0.048132009127431805
1308.0,0.02295951366112148,0.06418705854985104,0.031280294217836783,0.04259165866991162,0.04569420751670862
1312.0,0.019931851296003274,0.041748229107039965,0.029412854382501886,0.04103321599990372,0.031220242156236023
1316.0,0.018396166188808537,0.02479552837052335,0.030664970076276863,0.04394699366809216,0.019664964069229168
1320.0,0.01795733197512617,0.020412063880298904,0.03068344705220574,0.04393229028288286,0.016917702391626196
1324.0,0.016800512822789052,0.01984247896800469,0.02923954828022168,0.04199468144029668,0.016306932680113045
1328.0,0.016467660321710487,0.021024828257028068,0.026355808913760395,0.036535130912182606,0.017238833802240387
1332.0,0.01640986427311209,0.021661643647000118,0.025519678040115394,0.03527649943278066,0.01754238008963386
1336.0,0.01785761323335632,0.024800786452164415,0.02819421060910961,0.039610869205088925,0.019615248345012017
1340.0,0.019128442334140787,0.026893201845428896,0.029410859335238522,0.040872168165681066,0.021312041286597246
1344.0,0.018561031423306402,0.027186438901151824,0.028838207965232166,0.04046105537060405,0.021226087913152066
1348.0,0.01931351999707593,0.02948675221603196,0.03006756052602926,0.042394755549966724,0.022836965751238503
1352.0,0.01960499496892843,0.031126666186494328,0.03042855120677934,0.042969135103148516,0.02400823107294112
1356.0,0.01949486935931456,0.03357389611302508,0.031231703192928482,0.04470503516904495,0.025310617722794637
1360.0,0.01849474031416329,0.03243059981346842,0.02964617285033856,0.041877208768943956,0.02446052404791788
1364.0,0.01830318986147042,0.031045676295146436,0.029716874138703966,0.041851918944573546,0.023602117232379836
1368.0,0.01770661842880779,0.029738855723586796,0.028406251585567536,0.039835498860488414,0.022772863211093453
1372.0,0.01723167453379011,0.026833292019906804,0.026959679533177086,0.03752568520314744,0.021005221239959557
1376.0,0.016819614103611335,0.025044402627285516,0.025687185588014253,0.035616680962635795,0.019840245020461153
1380.0,0.017619346150177732,0.026681085070121745,0.026048575200968697,0.03583557132130309,0.02105351260418559
1384.0,0.01856304029470329,0.02811665654035755,0.02685235250166412,0.036649540518838425,0.022179855983956036
1388.0,0.01944289160264585,0.029602264947870653,0.02786664245496291,0.03780020468338555,0.023323888879258174
1392.0,0.02001519775101173,0.03094639590171454,0.028760119591285126,0.03906831255716356,0.02422753967143394
1396.0,0.02048558630574845,0.03244065081230889,0.029665001492953494,0.04036457216637001,0.025209339834223906
1400.0,0.020889926623076083,0.03319285782220884,0.03011049813250183,0.04065567870388794,0.025841635039954392
1404.0,0.021073573037866916,0.033927039434895584,0.03098948062053017,0.04204004125026087,0.026242040299639866
1408.0,0.021781005096642245,0.03450825376376301,0.03230033485943491,0.043928114058881036,0.02675434981833573
1412.0,0.022114257718996718,0.03547295346935468,0.033189172303221666,0.04547961659443475,0.02743650366113082
1416.0,0.022476159747018894,0.034378295802800274,0.03516693043720701,0.04921182696894726,0.02674620619530345
1420.0,0.021860147298807836,0.0285173242444908,0.03538983720329944,0.049925871818624096,0.02298234497118663
1424.0,0.021972516601083597,0.029291003478706914,0.03556580167798568,0.05030369509001396,0.023583802503782572
1428.0,0.0216908861377398,0.03071889024554279,0.03568676519242707,0.050862419616762744,0.024359533902783472
1432.0,0.021331050913599717,0.030896986792775073,0.035086649414463086,0.05007490470641433,0.0244214427044934
1436.0,0.020986650108376425,0.030107592515213385,0.033896899198142434,0.048015179613544234,0.024012557614046533
1440.0,0.020584656429941083,0.03157383916493489,0.032085479630647375,0.045127645172000595,0.025037636219974128
1444.0,0.019470996648857184,0.03428828994818218,0.028174908590720693,0.0386895932573996,0.026730549040700758
1448.0,0.01897241509539413,0.039108992077389784,0.024686821956274346,0.032201747654716804,0.03007985694143731
1452.0,0.019313786887670232,0.04482449131164317,0.02428623990182942,0.030934867677210806,0.03379419267641845
1456.0,0.018974896841929843,0.03742129673073133,0.025079146517248838,0.03200515738284078,0.028751106701746538
1460.0,0.017820746895311913,0.023273854051611878,0.025331906939521417,0.03289266039517571,0.019214877877216617
1464.0,0.018237973446151193,0.02019312099519229,0.02608054929245513,0.034178822877070185,0.017276614663322587
1468.0,0.019717383983504137,0.02330571431435172,0.027267059390604968,0.0356931235001822,0.019728017780320108
1472.0,0.019931869388369234,0.025299562413617548,0.027593159194429062,0.03650565567504987,0.020941055087965576
1476.0,0.020121632905461338,0.0268430819015662,0.028003679304099013,0.03694455646276012,0.02185281996808208
1480.0,0.020440459747446,0.0265358214158242,0.028801661274392976,0.037815535184888165,0.0217756935660993
1484.0,0.020644167221786334,0.02554520299396381,0.029917178466083074,0.03970660474206744,0.021163474219675
1488.0,0.022374638171294408,0.027056320998574218,0.03188648794430433,0.04170935960187767,0.022726094633531015
1492.0,0.02381381965279966,0.028896881795232962,0.03389857831555199,0.044356743416908914,0.0243183476380534
1496.0,0.024315607400977227,0.029581967561508892,0.036605378913457005,0.049415386389641006,0.02466842302263857
1500.0,0.025571520627405298,0.029743105988863573,0.040697918224608554,0.05676852093345784,0.0249674289716637
1504.0,0.0282809442475408,0.03101961650146685,0.04881142026211158,0.07098985919857674,0.025804873548906756
1508.0,0.023958598673300642,0.02972823463840813,0.03517265081982181,0.04773765081712846,0.02463754758731023
1512.0,0.02029182571025434,0.030161227045043624,0.027130549986100764,0.03439305909098358,0.02444904159346187
1516.0,0.019863273334494787,0.03131597313344026,0.023548466792989782,0.027976256704346236,0.025357856099177768
1520.0,0.020530133032335147,0.031238950271089076,0.02445753536638326,0.0291869226456482,0.02537041898291032
1524.0,0.021076596531101263,0.031078537817571323,0.025807487481289613,0.03147852496256412,0.025274301894490158
1528.0,0.021394899309955334,0.030559819820791614,0.02652040631422263,0.03270162269810119,0.025036611274869235
1532.0,0.021874805455384817,0.03149962623729732,0.027932666078837712,0.03525182057961222,0.02560840255773819
1536.0,0.023243952195784377,0.033013062942060745,0.029882969787644917,0.03814185603815594,0.02691165699341052
1540.0,0.023353946312813532,0.033627110005762,0.0310053847752729,0.04037428905069636,0.02726505686453468
1544.0,0.022936914061633312,0.03309344602888518,0.031059591372673317,0.040614906091065356,0.026879923375653432
1548.0,0.02271290690086698,0.03262658331020813,0.03124306507392205,0.04081605089746759,0.026502292307076958
1552.0,0.022510945872986028,0.032919685318897725,0.03247786397211854,0.04318036269230429,0.02637916839829794
1556.0,0.023814289060415373,0.03403073835054559,0.035723890850707894,0.04870423117715851,0.02726292740190038
1560.0,0.024362081608721043,0.034658587585647146,0.037550194778829975,0.05164771514797998,0.02771545981501674
1564.0,0.024160784488212097,0.03499560154570492,0.036380043465487504,0.049943407802485414,0.027870989454401147
1568.0,0.021062024565350144,0.03385954698716342,0.02893405480384526,0.037978643378373096,0.02638959922427843
1572.0,0.019277385937014495,0.03322361533590021,0.02363527308879699,0.028090428383422673,0.025680943665181373
1576.0,0.019281368400118105,0.0327285390112195,0.02318045947880609,0.02711095563627763,0.02541533820610773
1580.0,0.020494967386033493,0.034679460635762535,0.025055395648972894,0.03013473491996808,0.026868196240662633
1584.0,0.021174182505795825,0.035450630252154405,0.026258544227659254,0.032250593369327125,0.02747995402641572
1588.0,0.02113111398977821,0.03606585229297492,0.026867256487516422,0.033808078201331415,0.02776535901411607
1592.0,0.02122184275304006,0.03799937006578448,0.028060656025518795,0.03625963409334379,0.02881868693183313
1596.0,0.02241416761152098,0.042395594513125814,0.030053005910444165,0.0393000594198827,0.031877267905217305
1600.0,0.023545857397051673,0.05450929605926701,0.0321968541698941,0.0428973241195543,0.039532698969728684
1604.0,0.023040808237942287,0.04555616673513133,0.03487720233081338,0.04880066563218689,0.03387662660464779
1608.0,0.02046851850586339,0.022904866161172054,0.03234186008991819,0.04529508457374547,0.01925821238723178
1612.0,0.018069324335881872,0.026348272199945833,0.024869152695270215,0.032445526135469326,0.021010037732112023
1616.0,0.018892716369177612,0.028777105611719988,0.02445086056526599,0.030922493007945525,0.02288244723890525
1620.0,0.017342202518109497,0.02885625201397814,0.02415334448995958,0.03217675817856647,0.022069311979738576
1624.0,0.017856875168550522,0.02963158080577658,0.024852851136704338,0.03322943577094393,0.02271371421532834
1628.0,0.018760974140806602,0.03056904913883729,0.02645855248319773,0.03593712362150351,0.023486802260763384
1632.0,0.019810078304740072,0.03250647688214483,0.029068481595562683,0.040688130923200054,0.024808143818605546
1636.0,0.02007979827120526,0.032441963701213924,0.03009629634147254,0.04270747966204439,0.02489179156234001
1640.0,0.021092367025660072,0.033770912007213945,0.03276808574248248,0.047499382850834763,0.02588214539466901
1644.0,0.022414475420958258,0.03484787077748027,0.03706789467637982,0.05530251114255693,0.02668968060881727
1648.0,0.023701046446489394,0.03579912292089494,0.04057236423128465,0.061167020118857086,0.02745490836667585
1652.0,0.02596065426584361,0.03781388449511625,0.04527381358318385,0.06893311036372464,0.029016028391057484
1656.0,0.027376489290202952,0.03900556743496057,0.046484640492555504,0.06969437078175941,0.029976248472660512
1660.0,0.02729196904880999,0.04048792200037668,0.04361957485379102,0.06443987485525474,0.03073241744112145
1664.0,0.02433327653244467,0.041847584632068884,0.03458972792690837,0.04842739371459845,0.03115774967844735
1668.0,0.020759052750873638,0.04555175348164113,0.02464488389273811,0.029494917116740484,0.033087726250883784
1672.0,0.019266167105302993,0.049051022544810995,0.020899353212483224,0.022297213581679933,0.03508335628278285
1676.0,0.019285688424738625,0.05298570191197017,0.020631591332141104,0.021927507411742975,0.037492222070984835
1680.0,0.01899169158282169,0.05407688847601856,0.02078919177483381,0.023052288121951287,0.037695010063202083
1684.0,0.019399133994125472,0.053066681857388096,0.022259231629176673,0.026331603475068143,0.03693357636290672
1688.0,0.019528893711541158,0.051478817764106385,0.02294216860263202,0.028334850484992322,0.03613268760768501
1692.0,0.01968564356458922,0.05053765703896197,0.02358528013463037,0.03006447229235382,0.03566139715754458
1696.0,0.01844953044661666,0.03756088575858329,0.023653243491157674,0.030838462315630748,0.027508767182706624
1700.0,0.017005207051309826,0.023045488084971963,0.02347314233908935,0.030566991400731977,0.018335800657227813
1704.0,0.016290432222977422,0.016200444250349097,0.022751826900073737,0.0284970143630078,0.014096165599802079
1708.0,0.016723502807470533,0.01690250332666387,0.02244672497550796,0.026322789028955244,0.014636413066147326
1712.0,0.017048906225656798,0.018345378519483577,0.022040641347275663,0.0241416370191852,0.015600001910706988
1716.0,0.01777500394439646,0.020129539172754368,0.022402020163291406,0.023679239299780035,0.01690940465498436
1720.0,0.01812513036406454,0.021297489915855262,0.02258552121181791,0.023754260241848096,0.017807879318223075
1724.0,0.01842420048108749,0.02246981833959099,0.02275920848188433,0.023945315251808433,0.018680727946104946
1728.0,0.018753614526248203,0.023559933272066406,0.022967181381108988,0.024118238368142756,0.019486480884886047
1732.0,0.019930651224423716,0.02568144987314598,0.02424225138426128,0.025422818448499983,0.021084051341512002
1736.0,0.0206834081137662,0.02774723333483798,0.024940217237482548,0.026197267229697323,0.02272702824260044
1740.0,0.02119023427986927,0.030576627143058005,0.02537922816123996,0.02677367729203109,0.02490806775824824
1744.0,0.021540007790454875,0.035565394344917706,0.025648448878889982,0.027274312351572585,0.028704610636021505
1748.0,0.02162337516822721,0.039611400907436305,0.025473192291173893,0.027304227114098353,0.032112733462361154
1752.0,0.02105276428296674,0.03678278005863027,0.02509109675362761,0.027094930215261197,0.030036291939852473
1756.0,0.01969566157074375,0.027244449035114717,0.024913498898754376,0.027120847006301803,0.022181175843681077
1760.0,0.01927452192080689,0.02178090778193744,0.02531404202179554,0.02760769572040131,0.017751815819877895
1764.0,0.019316659951304282,0.019712119358739767,0.025758171607183685,0.028131195512070963,0.016130062298535988
1768.0,0.020133623158026595,0.017535163210763535,0.027130852271659955,0.029593439736131846,0.014519471354718256
1772.0,0.021046599446955583,0.0166139689628657,0.028023876868306697,0.030255452184233114,0.013923795356879475
1776.0,0.02255281707805347,0.017942890847227746,0.029468780896319165,0.031617614496954306,0.015032240419436033
1780.0,0.023119709275955417,0.019037521268726983,0.029695738657432885,0.03175723091014865,0.015946304293380148
1784.0,0.024157849772751018,0.020326789100476333,0.030711699667165634,0.03278173584622461,0.017020110287857396
1788.0,0.024431419284521187,0.02073581914609962,0.03101626796697832,0.033169572146871114,0.01730432836003266
1792.0,0.025032604235450534,0.02132612680518879,0.03169408143154848,0.033808398395497485,0.017810606825313678
1796.0,0.025123737951997113,0.021399039103655117,0.031944439103130995,0.03409809919253051,0.01781088894501597
