Wavelength,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
1264.0,0.030322481,0.018079052,0.023579234,0.042342775,0.031917617
1268.0,0.031532,0.018050388,0.024207355,0.041356176,0.031197367
1272.0,0.035442345,0.019411828,0.02663978,0.044046897,0.03312964
1276.0,0.037057593,0.020339169,0.02773156,0.047268137,0.035480242
1280.0,0.036662534,0.019756116,0.027296877,0.04828483,0.036099408
1284.0,0.03735984,0.02025811,0.02809775,0.047884434,0.036482923
1288.0,0.03679062,0.020127172,0.027680099,0.050613195,0.038263813
1292.0,0.036899213,0.020492084,0.027737807,0.052180953,0.03871716
1296.0,0.04006268,0.02178695,0.029706327,0.05932856,0.042451855
1300.0,0.04033964,0.02277786,0.030126246,0.066422254,0.046903193
1304.0,0.041638743,0.023472816,0.030897684,0.07002455,0.04931466
1308.0,0.04240795,0.023172144,0.030986713,0.064887166,0.046743236
1312.0,0.040821202,0.019987881,0.029131595,0.042128682,0.031831194
1316.0,0.043687552,0.01829185,0.030357717,0.024969323,0.01994985
1320.0,0.043670215,0.017817628,0.03037846,0.020520058,0.017114935
1324.0,0.04174888,0.01667041,0.028942173,0.0199486,0.016510475
1328.0,0.036341216,0.016379248,0.026115097,0.021143489,0.017456008
1332.0,0.035087522,0.016333893,0.025292384,0.021796862,0.01777259
1336.0,0.03939052,0.017777441,0.027931571,0.024972035,0.019901536
1340.0,0.040651694,0.019054051,0.029147163,0.02708284,0.02161599
1344.0,0.040240023,0.018493462,0.028568996,0.027390534,0.02155109
1348.0,0.04215674,0.019253928,0.029783297,0.02971814,0.023201402
1352.0,0.042725354,0.019556765,0.030139312,0.031373385,0.024406629
1356.0,0.04444972,0.019456282,0.030914105,0.033856016,0.02578175
1360.0,0.041649163,0.01846297,0.02934898,0.032705747,0.02491831
1364.0,0.041628864,0.018259503,0.029417682,0.031300385,0.024032773
1368.0,0.039627012,0.017667223,0.028122684,0.029976293,0.023179697
1372.0,0.037330568,0.017185222,0.026701907,0.027031004,0.021343833
1376.0,0.035426114,0.016771317,0.025454585,0.025223643,0.020135913
1380.0,0.035643205,0.017580407,0.02582475,0.026879277,0.021366972
1384.0,0.036455598,0.018526819,0.02663106,0.028328072,0.022506146
1388.0,0.037603725,0.019406974,0.027642323,0.029827826,0.023668434
1392.0,0.03886508,0.019978922,0.028527305,0.031189,0.024595924
1396.0,0.040154643,0.020450693,0.029420642,0.0327012,0.02560982
1400.0,0.040449142,0.020857291,0.029866116,0.03345836,0.026251929
1404.0,0.04182735,0.021036327,0.030728048,0.03420201,0.026674956
1408.0,0.04370275,0.021734908,0.032026403,0.03478528,0.027190799
1412.0,0.045241334,0.0220672,0.032900363,0.035759035,0.027892709
1416.0,0.04893938,0.02240038,0.034840316,0.034642197,0.027183399
1420.0,0.049639106,0.021736253,0.035057567,0.028700205,0.0232977
1424.0,0.050013423,0.02185705,0.0352298,0.029482557,0.023905369
1428.0,0.050566018,0.021588005,0.03533716,0.030936211,0.024716936
1432.0,0.0497817,0.021237556,0.034741353,0.03111707,0.024787411
1436.0,0.04773508,0.020900622,0.03357563,0.030315667,0.024356667
1440.0,0.04486311,0.020533383,0.031795032,0.031797826,0.025408782
1444.0,0.038478766,0.019484224,0.027938703,0.03454783,0.027170582
1448.0,0.03206574,0.019064289,0.024502937,0.03941655,0.030626245
1452.0,0.03082777,0.019454518,0.024107262,0.045204706,0.034468066
1456.0,0.031889003,0.01904176,0.024892794,0.037728883,0.029263854
1460.0,0.032748055,0.017761193,0.025146957,0.023428207,0.019428197
1464.0,0.034015104,0.018142186,0.025896514,0.020307865,0.017413137
1468.0,0.035520315,0.019638235,0.027083248,0.02344544,0.01989817
1472.0,0.03632274,0.01986577,0.027402349,0.025470948,0.02114843
1476.0,0.03676155,0.02006049,0.027807917,0.02703853,0.022100475
1480.0,0.037629068,0.020367078,0.028601225,0.0267129,0.022025656
1484.0,0.039500155,0.020550141,0.029702598,0.025697792,0.021401579
1488.0,0.041501828,0.02227741,0.03167281,0.02720734,0.022952646
1492.0,0.044137053,0.023714337,0.03367381,0.029059762,0.024548367
1496.0,0.04914578,0.024192926,0.036333535,0.029752288,0.024917351
1500.0,0.05642084,0.025409963,0.040366307,0.029902756,0.025212612
1504.0,0.070485875,0.028040174,0.048373852,0.031192888,0.026069406
1508.0,0.0474612,0.02384943,0.034918953,0.02990955,0.02489851
1512.0,0.0342644,0.020274289,0.02695546,0.030372467,0.02475002
1516.0,0.027891869,0.019893147,0.023452291,0.0315369,0.025669822
1520.0,0.029095653,0.020545661,0.02435661,0.03145968,0.025673999
1524.0,0.031367753,0.021076031,0.025687587,0.031296883,0.025569096
1528.0,0.03258,0.021382678,0.026390288,0.03076527,0.025319323
1532.0,0.035105813,0.021855459,0.027779153,0.03171659,0.025910975
1536.0,0.0379735,0.023219686,0.029713074,0.033235546,0.02722399
1540.0,0.040187694,0.023323653,0.030808248,0.03385394,0.027597807
1544.0,0.040425677,0.022903714,0.030854082,0.033314317,0.027208686
1548.0,0.04062769,0.022675022,0.031032246,0.032842524,0.026826357
1552.0,0.042967916,0.022459142,0.032239117,0.03314932,0.026728941
1556.0,0.048438743,0.02373803,0.035442743,0.0342733,0.027619237
1560.0,0.051352184,0.024271928,0.03724803,0.034903064,0.028086076
1564.0,0.04964764,0.024082024,0.036102794,0.035250425,0.02825064
1568.0,0.03778146,0.02104253,0.028750066,0.03413581,0.026787847
1572.0,0.028008232,0.019302975,0.02352796,0.033508364,0.02608122
1576.0,0.027046446,0.019307323,0.023081915,0.033006582,0.025796866
1580.0,0.030048607,0.020518912,0.02493477,0.03497415,0.027272142
1584.0,0.032142736,0.02119158,0.026123635,0.035751242,0.027892178
1588.0,0.033682656,0.02114539,0.026711544,0.036377005,0.028202236
1592.0,0.036109637,0.021238673,0.027873602,0.038341932,0.029310407
1596.0,0.039132327,0.022450708,0.029836962,0.042788558,0.032446723
1600.0,0.042712472,0.02365804,0.03193159,0.055072278,0.040367395
1604.0,0.04853633,0.023061171,0.034555968,0.04598865,0.0345241
1608.0,0.045021534,0.020327818,0.032071054,0.023029998,0.019444996
1612.0,0.03229538,0.018033726,0.024702277,0.026544925,0.021285653
1616.0,0.030801337,0.018882496,0.024303863,0.028997432,0.023187093
1620.0,0.032032557,0.017330606,0.023969041,0.029101035,0.022424437
1624.0,0.03307676,0.017847694,0.024656612,0.029886067,0.023077428
1628.0,0.035758883,0.018741382,0.02624317,0.03082911,0.023863127
1632.0,0.040468346,0.019780774,0.028806882,0.03278985,0.025216516
1636.0,0.042466573,0.020042647,0.02981338,0.032714225,0.025300149
1640.0,0.047212653,0.02104081,0.032441724,0.034054685,0.026310291
1644.0,0.054937348,0.02232731,0.03667245,0.035132356,0.027142853
1648.0,0.060749836,0.023586746,0.04012806,0.03608619,0.027918704
1652.0,0.068436734,0.025810814,0.044781316,0.038116492,0.029500304
1656.0,0.06918289,0.027216505,0.046018556,0.039322082,0.030467585
1660.0,0.063957356,0.027159564,0.0432284,0.04084769,0.031251162
1664.0,0.048100285,0.024301857,0.034332443,0.042262208,0.031722415
1668.0,0.029397089,0.020864101,0.024522189,0.046053283,0.03374879
1672.0,0.022288986,0.019440249,0.020824363,0.04961724,0.03582976
1676.0,0.021927077,0.019493934,0.020555021,0.05361895,0.038317114
1680.0,0.023029663,0.019202229,0.020696707,0.054756604,0.038549848
1684.0,0.026264928,0.019585647,0.022141337,0.053759962,0.037742153
1688.0,0.028233584,0.019702742,0.022807658,0.052154988,0.03688453
1692.0,0.029937113,0.019848103,0.023436487,0.05119326,0.036388457
1696.0,0.030683018,0.018501522,0.023504283,0.037976753,0.028025486
1700.0,0.030405464,0.016933613,0.023333404,0.02320717,0.018608714
1704.0,0.028359551,0.01616466,0.022640549,0.016236553,0.014255278
1708.0,0.026225958,0.016600432,0.022369036,0.016944699,0.014802688
1712.0,0.024085648,0.016937375,0.021991527,0.018409293,0.015788235
1716.0,0.023643628,0.01767178,0.022366818,0.020213611,0.017119683
1720.0,0.023722583,0.01803098,0.022551613,0.021389319,0.018036526
1724.0,0.023916068,0.018339947,0.022723392,0.0225723,0.018926749
1728.0,0.024090998,0.018676369,0.022931486,0.02366979,0.019752946
1732.0,0.025395181,0.019855557,0.024204977,0.02580859,0.021381646
1736.0,0.026167795,0.020619024,0.024902163,0.027883306,0.023061305
1740.0,0.026743367,0.021148197,0.025337119,0.030724771,0.025301443
1744.0,0.027244678,0.021546781,0.025594888,0.035731386,0.029212978
1748.0,0.027275989,0.021685518,0.025408017,0.039772738,0.032706685
1752.0,0.027060278,0.021096013,0.025024194,0.03692869,0.030567614
1756.0,0.027071802,0.01963112,0.02485015,0.027383568,0.022525975
1760.0,0.027549518,0.019140411,0.025255293,0.02191141,0.017987037
1764.0,0.02806674,0.019153064,0.025701048,0.019831616,0.016325712
1768.0,0.029519044,0.019923557,0.02708014,0.017641217,0.014664438
1772.0,0.03018135,0.020809624,0.027986579,0.016710475,0.014037337
1776.0,0.03154246,0.022306016,0.029439785,0.01804813,0.015150047
1780.0,0.031685762,0.022881337,0.029669825,0.019145548,0.016075935
1784.0,0.032711096,0.023919165,0.030685727,0.020440841,0.01716027
1788.0,0.033097256,0.024191977,0.03098935,0.020852167,0.01745158
1792.0,0.03373755,0.02478965,0.031666666,0.02144524,0.017962575
1796.0,0.034026645,0.024876207,0.03191544,0.021520859,0.017967397
